SETTLEMENTDATE,TOTALDEMAND,RRP
2019-07-20 04:00:00,3994.98,7.53
2019-07-20 05:00:00,3964.6499999999996,9.434999999999999
2019-07-20 06:00:00,4228.045,47.69
2019-07-20 07:00:00,4639.46,70.52
2019-07-20 08:00:00,5009.885,80.93
2019-07-20 09:00:00,5052.71,61.334999999999994
2019-07-20 10:00:00,4826.375,37.644999999999996
2019-07-20 11:00:00,4363.4,18.085
2019-07-20 12:00:00,4105.1900000000005,-0.9299999999999999
2019-07-20 13:00:00,3915.3999999999996,-24.375
2019-07-20 14:00:00,3888.285,-12.46
2019-07-20 15:00:00,4022.27,6.045
2019-07-20 16:00:00,4403.41,38.635
2019-07-20 17:00:00,4963.765,75.255
2019-07-20 18:00:00,5561.115,104.92500000000001
2019-07-20 19:00:00,5490.67,99.555
2019-07-20 20:00:00,5285.285,87.06
2019-07-20 21:00:00,5124.49,86.975
2019-07-20 22:00:00,4892.985000000001,71.735
2019-07-20 23:00:00,4887.23,64.555
2019-07-21 00:00:00,4827.085,77.36
2019-07-21 01:00:00,4443.245000000001,51.61
2019-07-21 02:00:00,4074.51,9.58
2019-07-21 03:00:00,3820.6800000000003,11.75
2019-07-21 04:00:00,3672.06,13.370000000000001
2019-07-21 05:00:00,3675.775,27.724999999999998
2019-07-21 06:00:00,3869.63,33.345
2019-07-21 07:00:00,4168.950000000001,57.89
2019-07-21 08:00:00,4555.764999999999,72.075
2019-07-21 09:00:00,4863.915,73.93
2019-07-21 10:00:00,4891.215,47.644999999999996
2019-07-21 11:00:00,4639.125,14.24
2019-07-21 12:00:00,4224.63,9.185
2019-07-21 13:00:00,4197.035,7.785
2019-07-21 14:00:00,4182.495000000001,13.3
2019-07-21 15:00:00,4356.51,31.32
2019-07-21 16:00:00,4703.1,54.010000000000005
2019-07-21 17:00:00,5215.575,101.82
2019-07-21 18:00:00,5940.675,180.955
2019-07-21 19:00:00,5962.09,102.66
2019-07-21 20:00:00,5706.275,101.475
2019-07-21 21:00:00,5432.735000000001,92.695
2019-07-21 22:00:00,5050.8,73.345
2019-07-21 23:00:00,4819.275,62.980000000000004
2019-07-27 00:00:00,5398.215,116.055
2019-07-27 01:00:00,4946.790000000001,124.675
2019-07-27 02:00:00,4595.595,100.86
2019-07-27 03:00:00,4337.17,85.725
2019-07-27 04:00:00,4265.18,78.11
2019-07-27 05:00:00,4323.04,88.72
2019-07-27 06:00:00,4537.33,86.53999999999999
2019-07-27 07:00:00,4792.565,95.23
2019-07-27 08:00:00,5147.215,104.64
2019-07-27 09:00:00,5279.375,100.46000000000001
2019-07-27 10:00:00,5200.75,91.845
2019-07-27 11:00:00,4993.985000000001,88.75
2019-07-27 12:00:00,4698.675,69.62
2019-07-27 13:00:00,4672.139999999999,49.235
2019-07-27 14:00:00,4873.945,67.3
2019-07-27 15:00:00,5034.52,83.53
2019-07-27 16:00:00,5269.525,91.515
2019-07-27 17:00:00,5670.530000000001,98.66
2019-07-27 18:00:00,6089.675,119.17
2019-07-27 19:00:00,5944.4349999999995,105.47
2019-07-27 20:00:00,5711.28,103.11
2019-07-27 21:00:00,5555.005,102.245
2019-07-27 22:00:00,5344.59,97.2
2019-07-27 23:00:00,5277.16,94.19999999999999
2019-07-28 00:00:00,5205.835,90.17500000000001
2019-07-28 01:00:00,4851.175,97.66499999999999
2019-07-28 02:00:00,4496.73,93.405
2019-07-28 03:00:00,4314.745000000001,63.980000000000004
2019-07-28 04:00:00,4211.754999999999,55.375
2019-07-28 05:00:00,4228.365,56.040000000000006
2019-07-28 06:00:00,4378.51,66.075
2019-07-28 07:00:00,4566.780000000001,96.565
2019-07-28 08:00:00,4890.83,103.66499999999999
2019-07-28 09:00:00,5125.32,107.305
2019-07-28 10:00:00,5050.075,99.42
2019-07-28 11:00:00,4618.3,62.510000000000005
2019-07-28 12:00:00,4355.389999999999,44.644999999999996
2019-07-28 13:00:00,4217.87,44.769999999999996
2019-07-28 14:00:00,4325.775,47.724999999999994
2019-07-28 15:00:00,4588.34,59.0
2019-07-28 16:00:00,5049.73,86.20500000000001
2019-07-28 17:00:00,5675.985000000001,111.655
2019-07-28 18:00:00,6218.51,130.71
2019-07-28 19:00:00,6145.235000000001,112.26
2019-07-28 20:00:00,5896.9,102.285
2019-07-28 21:00:00,5649.43,94.58500000000001
2019-07-28 22:00:00,5296.1900000000005,87.28
2019-07-28 23:00:00,5055.360000000001,83.48
2019-08-03 00:00:00,5146.51,235.365
2019-08-03 01:00:00,4692.66,205.865
2019-08-03 02:00:00,4353.389999999999,136.79000000000002
2019-08-03 03:00:00,4106.94,108.72999999999999
2019-08-03 04:00:00,3983.635,90.25
2019-08-03 05:00:00,3983.7749999999996,86.695
2019-08-03 06:00:00,4172.06,95.245
2019-08-03 07:00:00,4550.945,105.325
2019-08-03 08:00:00,4980.28,119.045
2019-08-03 09:00:00,5251.280000000001,140.96
2019-08-03 10:00:00,5212.28,121.39
2019-08-03 11:00:00,5025.8150000000005,96.75
2019-08-03 12:00:00,4937.44,98.405
2019-08-03 13:00:00,4900.84,92.955
2019-08-03 14:00:00,4934.25,91.14
2019-08-03 15:00:00,5023.03,102.65
2019-08-03 16:00:00,5225.07,109.63
2019-08-03 17:00:00,5633.674999999999,152.77
2019-08-03 18:00:00,6068.165,108.84
2019-08-03 19:00:00,5968.225,110.78
2019-08-03 20:00:00,5718.555,124.36
2019-08-03 21:00:00,5524.85,129.375
2019-08-03 22:00:00,5335.799999999999,118.26
2019-08-03 23:00:00,5204.23,115.655
2019-08-04 00:00:00,5166.485000000001,142.335
2019-08-04 01:00:00,4795.4349999999995,135.87
2019-08-04 02:00:00,4485.445,100.475
2019-08-04 03:00:00,4217.375,94.87
2019-08-04 04:00:00,4102.645,90.63499999999999
2019-08-04 05:00:00,4080.07,90.77000000000001
2019-08-04 06:00:00,4200.17,92.64500000000001
2019-08-04 07:00:00,4454.74,99.31
2019-08-04 08:00:00,4809.955,104.16499999999999
2019-08-04 09:00:00,5071.71,136.95
2019-08-04 10:00:00,5123.865,136.14
2019-08-04 11:00:00,4948.93,108.69
2019-08-04 12:00:00,4823.32,92.435
2019-08-04 13:00:00,4779.145,87.9
2019-08-04 14:00:00,4867.84,86.64500000000001
2019-08-04 15:00:00,5029.48,101.66499999999999
2019-08-04 16:00:00,5307.765,102.325
2019-08-04 17:00:00,5763.895,132.87
2019-08-04 18:00:00,6310.24,302.96
2019-08-04 19:00:00,6242.055,236.92
2019-08-04 20:00:00,5925.83,153.44
2019-08-04 21:00:00,5620.18,115.035
2019-08-04 22:00:00,5222.76,108.69
2019-08-04 23:00:00,5000.88,101.61
2019-08-10 00:00:00,5705.04,108.06
2019-08-10 01:00:00,5216.360000000001,102.31
2019-08-10 02:00:00,4771.0650000000005,92.345
2019-08-10 03:00:00,4472.795,78.60499999999999
2019-08-10 04:00:00,4392.635,61.83
2019-08-10 05:00:00,4361.835,57.065
2019-08-10 06:00:00,4556.12,67.78
2019-08-10 07:00:00,4913.66,94.565
2019-08-10 08:00:00,5396.225,101.445
2019-08-10 09:00:00,5866.860000000001,134.555
2019-08-10 10:00:00,5785.71,125.44999999999999
2019-08-10 11:00:00,5516.29,87.41
2019-08-10 12:00:00,5457.290000000001,97.41499999999999
2019-08-10 13:00:00,5402.145,97.515
2019-08-10 14:00:00,5152.485,62.834999999999994
2019-08-10 15:00:00,5192.17,97.37
2019-08-10 16:00:00,5398.295,111.135
2019-08-10 17:00:00,5883.695,98.375
2019-08-10 18:00:00,6336.675,105.825
2019-08-10 19:00:00,6278.209999999999,96.485
2019-08-10 20:00:00,6005.34,98.125
2019-08-10 21:00:00,5729.0599999999995,90.59
2019-08-10 22:00:00,5478.77,91.33500000000001
2019-08-10 23:00:00,5285.875,82.86500000000001
2019-08-11 00:00:00,5228.875,82.4
2019-08-11 01:00:00,4846.1900000000005,136.135
2019-08-11 02:00:00,4444.825,117.345
2019-08-11 03:00:00,4271.21,73.88
2019-08-11 04:00:00,4148.025,61.709999999999994
2019-08-11 05:00:00,4222.13,64.695
2019-08-11 06:00:00,4303.014999999999,61.675
2019-08-11 07:00:00,4556.095,87.6
2019-08-11 08:00:00,4927.21,111.74000000000001
2019-08-11 09:00:00,5232.27,85.275
2019-08-11 10:00:00,5184.4349999999995,82.77
2019-08-11 11:00:00,4804.4400000000005,79.58500000000001
2019-08-11 12:00:00,4649.115,46.405
2019-08-11 13:00:00,4703.47,57.855000000000004
2019-08-11 14:00:00,4744.8099999999995,63.72
2019-08-11 15:00:00,4945.45,59.964999999999996
2019-08-11 16:00:00,5283.705,69.985
2019-08-11 17:00:00,5726.835,141.515
2019-08-11 18:00:00,6278.895,257.84000000000003
2019-08-11 19:00:00,6311.5,131.275
2019-08-11 20:00:00,6031.665,113.91
2019-08-11 21:00:00,5762.02,98.91
2019-08-11 22:00:00,5326.889999999999,92.075
2019-08-11 23:00:00,5095.25,92.775
2019-08-17 00:00:00,5465.725,109.995
2019-08-17 01:00:00,5068.610000000001,95.625
2019-08-17 02:00:00,4705.844999999999,85.62
2019-08-17 03:00:00,4400.65,79.735
2019-08-17 04:00:00,4312.68,71.32499999999999
2019-08-17 05:00:00,4337.8150000000005,74.35
2019-08-17 06:00:00,4592.8,76.495
2019-08-17 07:00:00,4963.115,99.42500000000001
2019-08-17 08:00:00,5336.389999999999,114.03
2019-08-17 09:00:00,5288.315,92.255
2019-08-17 10:00:00,4856.54,49.065
2019-08-17 11:00:00,4430.405000000001,42.935
2019-08-17 12:00:00,4222.110000000001,45.14
2019-08-17 13:00:00,4032.19,28.564999999999998
2019-08-17 14:00:00,3968.59,41.45
2019-08-17 15:00:00,4057.535,47.41
2019-08-17 16:00:00,4375.915,66.83500000000001
2019-08-17 17:00:00,4969.735000000001,92.15
2019-08-17 18:00:00,5606.555,112.58
2019-08-17 19:00:00,5729.780000000001,95.41499999999999
2019-08-17 20:00:00,5484.975,73.185
2019-08-17 21:00:00,5284.32,63.235
2019-08-17 22:00:00,5033.32,55.489999999999995
2019-08-17 23:00:00,4936.6849999999995,53.78
2019-08-18 00:00:00,4878.91,60.385000000000005
2019-08-18 01:00:00,4515.450000000001,54.86
2019-08-18 02:00:00,4152.6,45.495000000000005
2019-08-18 03:00:00,3888.115,32.3
2019-08-18 04:00:00,3826.9049999999997,21.895
2019-08-18 05:00:00,3873.755,34.03
2019-08-18 06:00:00,3952.795,23.305
2019-08-18 07:00:00,4093.78,34.64
2019-08-18 08:00:00,4333.025,47.955
2019-08-18 09:00:00,4348.225,51.05
2019-08-18 10:00:00,4149.72,40.845
2019-08-18 11:00:00,3980.35,1.9
2019-08-18 12:00:00,3930.8500000000004,4.845
2019-08-18 13:00:00,4101.84,11.49
2019-08-18 14:00:00,4492.295,36.625
2019-08-18 15:00:00,4746.280000000001,62.64
2019-08-18 16:00:00,5132.715,59.72
2019-08-18 17:00:00,5456.405000000001,77.22
2019-08-18 18:00:00,5856.645,95.195
2019-08-18 19:00:00,5900.15,98.64
2019-08-18 20:00:00,5652.514999999999,94.38
2019-08-18 21:00:00,5456.415,79.245
2019-08-18 22:00:00,5139.4,49.15
2019-08-18 23:00:00,4957.235000000001,47.32
2019-08-24 00:00:00,5080.095,72.39
2019-08-24 01:00:00,4676.96,52.18
2019-08-24 02:00:00,4294.66,24.86
2019-08-24 03:00:00,3961.7799999999997,3.48
2019-08-24 04:00:00,3863.975,5.1850000000000005
2019-08-24 05:00:00,3958.765,11.57
2019-08-24 06:00:00,4182.7,27.5
2019-08-24 07:00:00,4513.76,61.53
2019-08-24 08:00:00,4734.68,57.905
2019-08-24 09:00:00,4610.38,12.57
2019-08-24 10:00:00,4301.245,14.515
2019-08-24 11:00:00,3894.875,6.1850000000000005
2019-08-24 12:00:00,3584.62,3.84
2019-08-24 13:00:00,3482.365,7.925
2019-08-24 14:00:00,3552.475,5.98
2019-08-24 15:00:00,4003.8150000000005,44.36
2019-08-24 16:00:00,4496.53,63.55499999999999
2019-08-24 17:00:00,4933.695,98.435
2019-08-24 18:00:00,5373.014999999999,126.565
2019-08-24 19:00:00,5419.785,107.545
2019-08-24 20:00:00,5281.505,107.62
2019-08-24 21:00:00,5181.965,105.72999999999999
2019-08-24 22:00:00,5003.665,83.435
2019-08-24 23:00:00,4916.165,99.57
2019-08-25 00:00:00,4857.73,97.15
2019-08-25 01:00:00,4516.64,86.28999999999999
2019-08-25 02:00:00,4245.9,65.91499999999999
2019-08-25 03:00:00,4057.2799999999997,57.864999999999995
2019-08-25 04:00:00,3960.66,56.53
2019-08-25 05:00:00,3958.515,52.185
2019-08-25 06:00:00,4122.46,84.09
2019-08-25 07:00:00,4373.85,93.93
2019-08-25 08:00:00,4658.545,83.81
2019-08-25 09:00:00,4670.48,64.545
2019-08-25 10:00:00,4480.355,29.950000000000003
2019-08-25 11:00:00,4329.445,47.85
2019-08-25 12:00:00,4297.405000000001,24.455
2019-08-25 13:00:00,4287.610000000001,54.36
2019-08-25 14:00:00,4307.5650000000005,55.334999999999994
2019-08-25 15:00:00,4440.82,69.265
2019-08-25 16:00:00,4725.465,92.215
2019-08-25 17:00:00,5285.92,153.0
2019-08-25 18:00:00,6020.5599999999995,281.95000000000005
2019-08-25 19:00:00,6225.37,275.04499999999996
2019-08-25 20:00:00,5961.98,291.605
2019-08-25 21:00:00,5714.62,258.71
2019-08-25 22:00:00,5376.52,130.29
2019-08-25 23:00:00,5104.605,102.50999999999999
2019-08-31 00:00:00,5265.89,96.555
2019-08-31 01:00:00,4870.73,83.185
2019-08-31 02:00:00,4536.87,68.58500000000001
2019-08-31 03:00:00,4291.0650000000005,60.275000000000006
2019-08-31 04:00:00,4184.385,50.96
2019-08-31 05:00:00,4186.85,50.290000000000006
2019-08-31 06:00:00,4426.57,62.105000000000004
2019-08-31 07:00:00,4791.71,85.475
2019-08-31 08:00:00,4938.52,94.485
2019-08-31 09:00:00,4792.915,77.355
2019-08-31 10:00:00,4340.63,29.62
2019-08-31 11:00:00,3873.245,-14.515
2019-08-31 12:00:00,3482.135,-56.91
2019-08-31 13:00:00,3374.64,-24.994999999999997
2019-08-31 14:00:00,3423.56,-19.105
2019-08-31 15:00:00,3607.48,-1.5149999999999997
2019-08-31 16:00:00,3941.795,44.765
2019-08-31 17:00:00,4474.99,143.51
2019-08-31 18:00:00,5207.04,239.325
2019-08-31 19:00:00,5519.495000000001,178.16
2019-08-31 20:00:00,5316.025,130.79000000000002
2019-08-31 21:00:00,5099.13,111.22
2019-08-31 22:00:00,4851.7,111.24000000000001
2019-08-31 23:00:00,4818.66,110.495
