REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
VIC1,2020/07/01 00:30:00,5004.56,38.59,TRADE
VIC1,2020/07/01 01:00:00,4875.82,37.35,TRADE
VIC1,2020/07/01 01:30:00,4757.59,35.66,TRADE
VIC1,2020/07/01 02:00:00,4584.0,28.97,TRADE
VIC1,2020/07/01 02:30:00,4414.86,20.46,TRADE
VIC1,2020/07/01 03:00:00,4253.36,9.63,TRADE
VIC1,2020/07/01 03:30:00,4135.49,0.2,TRADE
VIC1,2020/07/01 04:00:00,4117.34,1.49,TRADE
VIC1,2020/07/01 04:30:00,4168.02,8.95,TRADE
VIC1,2020/07/01 05:00:00,4201.38,8.95,TRADE
VIC1,2020/07/01 05:30:00,4382.48,7.94,TRADE
VIC1,2020/07/01 06:00:00,4644.34,17.91,TRADE
VIC1,2020/07/01 06:30:00,5042.08,25.74,TRADE
VIC1,2020/07/01 07:00:00,5468.74,41.83,TRADE
VIC1,2020/07/01 07:30:00,5805.86,51.99,TRADE
VIC1,2020/07/01 08:00:00,6118.93,55.72,TRADE
VIC1,2020/07/01 08:30:00,6388.45,50.61,TRADE
VIC1,2020/07/01 09:00:00,6352.06,43.31,TRADE
VIC1,2020/07/01 09:30:00,6277.94,40.0,TRADE
VIC1,2020/07/01 10:00:00,6098.78,41.1,TRADE
VIC1,2020/07/01 10:30:00,5795.86,39.11,TRADE
VIC1,2020/07/01 11:00:00,5497.55,27.93,TRADE
VIC1,2020/07/01 11:30:00,5243.33,25.22,TRADE
VIC1,2020/07/01 12:00:00,5038.32,18.41,TRADE
VIC1,2020/07/01 12:30:00,4864.21,16.1,TRADE
VIC1,2020/07/01 13:00:00,4707.46,10.39,TRADE
VIC1,2020/07/01 13:30:00,4633.11,10.22,TRADE
VIC1,2020/07/01 14:00:00,4640.15,8.48,TRADE
VIC1,2020/07/01 14:30:00,4678.39,17.15,TRADE
VIC1,2020/07/01 15:00:00,4709.56,20.7,TRADE
VIC1,2020/07/01 15:30:00,4869.45,21.53,TRADE
VIC1,2020/07/01 16:00:00,5114.98,28.25,TRADE
VIC1,2020/07/01 16:30:00,5350.27,32.53,TRADE
VIC1,2020/07/01 17:00:00,5719.48,46.25,TRADE
VIC1,2020/07/01 17:30:00,6068.27,50.81,TRADE
VIC1,2020/07/01 18:00:00,6536.34,63.39,TRADE
VIC1,2020/07/01 18:30:00,6568.85,58.37,TRADE
VIC1,2020/07/01 19:00:00,6473.1,47.07,TRADE
VIC1,2020/07/01 19:30:00,6234.16,45.74,TRADE
VIC1,2020/07/01 20:00:00,6058.06,54.22,TRADE
VIC1,2020/07/01 20:30:00,5952.99,45.72,TRADE
VIC1,2020/07/01 21:00:00,5815.31,38.34,TRADE
VIC1,2020/07/01 21:30:00,5591.43,36.67,TRADE
VIC1,2020/07/01 22:00:00,5452.53,35.02,TRADE
VIC1,2020/07/01 22:30:00,5220.89,36.01,TRADE
VIC1,2020/07/01 23:00:00,4979.29,29.2,TRADE
VIC1,2020/07/01 23:30:00,5074.29,32.19,TRADE
VIC1,2020/07/02 00:00:00,5044.16,36.05,TRADE
VIC1,2020/07/02 00:30:00,4894.19,36.11,TRADE
VIC1,2020/07/02 01:00:00,4743.23,26.5,TRADE
VIC1,2020/07/02 01:30:00,4552.81,29.56,TRADE
VIC1,2020/07/02 02:00:00,4357.62,22.92,TRADE
VIC1,2020/07/02 02:30:00,4240.6,26.39,TRADE
VIC1,2020/07/02 03:00:00,4131.73,8.67,TRADE
VIC1,2020/07/02 03:30:00,4046.49,9.9,TRADE
VIC1,2020/07/02 04:00:00,3998.41,13.36,TRADE
VIC1,2020/07/02 04:30:00,4024.42,8.4,TRADE
VIC1,2020/07/02 05:00:00,4067.3,17.01,TRADE
VIC1,2020/07/02 05:30:00,4233.86,18.51,TRADE
VIC1,2020/07/02 06:00:00,4468.61,10.24,TRADE
VIC1,2020/07/02 06:30:00,4901.02,24.91,TRADE
VIC1,2020/07/02 07:00:00,5304.42,48.38,TRADE
VIC1,2020/07/02 07:30:00,5621.58,38.84,TRADE
VIC1,2020/07/02 08:00:00,5938.47,39.03,TRADE
VIC1,2020/07/02 08:30:00,6119.82,69.82,TRADE
VIC1,2020/07/02 09:00:00,6255.19,53.07,TRADE
VIC1,2020/07/02 09:30:00,5971.0,41.36,TRADE
VIC1,2020/07/02 10:00:00,5838.39,43.4,TRADE
VIC1,2020/07/02 10:30:00,5611.38,38.9,TRADE
VIC1,2020/07/02 11:00:00,5446.7,29.67,TRADE
VIC1,2020/07/02 11:30:00,5402.89,33.98,TRADE
VIC1,2020/07/02 12:00:00,5385.48,34.72,TRADE
VIC1,2020/07/02 12:30:00,5331.46,32.33,TRADE
VIC1,2020/07/02 13:00:00,5341.01,29.51,TRADE
VIC1,2020/07/02 13:30:00,5432.82,33.54,TRADE
VIC1,2020/07/02 14:00:00,5480.7,28.68,TRADE
VIC1,2020/07/02 14:30:00,5613.77,36.32,TRADE
VIC1,2020/07/02 15:00:00,5681.68,40.11,TRADE
VIC1,2020/07/02 15:30:00,5656.87,38.83,TRADE
VIC1,2020/07/02 16:00:00,5868.15,40.8,TRADE
VIC1,2020/07/02 16:30:00,6015.66,43.66,TRADE
VIC1,2020/07/02 17:00:00,6285.6,46.12,TRADE
VIC1,2020/07/02 17:30:00,6630.07,47.41,TRADE
VIC1,2020/07/02 18:00:00,7017.92,59.4,TRADE
VIC1,2020/07/02 18:30:00,7056.74,60.97,TRADE
VIC1,2020/07/02 19:00:00,6916.62,47.77,TRADE
VIC1,2020/07/02 19:30:00,6719.78,42.79,TRADE
VIC1,2020/07/02 20:00:00,6561.31,41.18,TRADE
VIC1,2020/07/02 20:30:00,6321.49,40.33,TRADE
VIC1,2020/07/02 21:00:00,6241.77,41.2,TRADE
VIC1,2020/07/02 21:30:00,5963.1,39.8,TRADE
VIC1,2020/07/02 22:00:00,5769.6,40.42,TRADE
VIC1,2020/07/02 22:30:00,5494.51,40.48,TRADE
VIC1,2020/07/02 23:00:00,5336.25,37.19,TRADE
VIC1,2020/07/02 23:30:00,5408.77,41.79,TRADE
VIC1,2020/07/03 00:00:00,5324.17,43.95,TRADE
VIC1,2020/07/03 00:30:00,5159.46,39.9,TRADE
VIC1,2020/07/03 01:00:00,5014.11,37.51,TRADE
VIC1,2020/07/03 01:30:00,4877.59,34.01,TRADE
VIC1,2020/07/03 02:00:00,4655.19,34.86,TRADE
VIC1,2020/07/03 02:30:00,4564.55,30.44,TRADE
VIC1,2020/07/03 03:00:00,4408.53,22.77,TRADE
VIC1,2020/07/03 03:30:00,4349.36,15.9,TRADE
VIC1,2020/07/03 04:00:00,4301.01,17.22,TRADE
VIC1,2020/07/03 04:30:00,4298.27,20.4,TRADE
VIC1,2020/07/03 05:00:00,4345.16,24.18,TRADE
VIC1,2020/07/03 05:30:00,4489.94,32.66,TRADE
VIC1,2020/07/03 06:00:00,4716.76,15.35,TRADE
VIC1,2020/07/03 06:30:00,5106.83,37.55,TRADE
VIC1,2020/07/03 07:00:00,5482.71,44.75,TRADE
VIC1,2020/07/03 07:30:00,5828.14,39.04,TRADE
VIC1,2020/07/03 08:00:00,6091.57,40.04,TRADE
VIC1,2020/07/03 08:30:00,6376.88,41.5,TRADE
VIC1,2020/07/03 09:00:00,6465.39,42.69,TRADE
VIC1,2020/07/03 09:30:00,6587.24,43.15,TRADE
VIC1,2020/07/03 10:00:00,6470.13,43.4,TRADE
VIC1,2020/07/03 10:30:00,6457.39,44.13,TRADE
VIC1,2020/07/03 11:00:00,6473.38,47.79,TRADE
VIC1,2020/07/03 11:30:00,6489.1,40.93,TRADE
VIC1,2020/07/03 12:00:00,6521.98,49.21,TRADE
VIC1,2020/07/03 12:30:00,6637.42,68.86,TRADE
VIC1,2020/07/03 13:00:00,6660.28,54.86,TRADE
VIC1,2020/07/03 13:30:00,6671.59,69.5,TRADE
VIC1,2020/07/03 14:00:00,6690.38,41.46,TRADE
VIC1,2020/07/03 14:30:00,6730.78,38.83,TRADE
VIC1,2020/07/03 15:00:00,6772.87,47.98,TRADE
VIC1,2020/07/03 15:30:00,6676.33,43.16,TRADE
VIC1,2020/07/03 16:00:00,6749.53,42.75,TRADE
VIC1,2020/07/03 16:30:00,6748.87,47.87,TRADE
VIC1,2020/07/03 17:00:00,6960.01,54.61,TRADE
VIC1,2020/07/03 17:30:00,7066.96,38.47,TRADE
VIC1,2020/07/03 18:00:00,7304.46,52.57,TRADE
VIC1,2020/07/03 18:30:00,7243.05,52.23,TRADE
VIC1,2020/07/03 19:00:00,7064.64,47.89,TRADE
VIC1,2020/07/03 19:30:00,6837.39,44.81,TRADE
VIC1,2020/07/03 20:00:00,6636.72,56.9,TRADE
VIC1,2020/07/03 20:30:00,6464.68,47.87,TRADE
VIC1,2020/07/03 21:00:00,6290.96,44.88,TRADE
VIC1,2020/07/03 21:30:00,6119.01,48.09,TRADE
VIC1,2020/07/03 22:00:00,5917.8,44.66,TRADE
VIC1,2020/07/03 22:30:00,5742.15,60.57,TRADE
VIC1,2020/07/03 23:00:00,5555.77,49.32,TRADE
VIC1,2020/07/03 23:30:00,5624.05,42.93,TRADE
VIC1,2020/07/04 00:00:00,5564.64,47.08,TRADE
VIC1,2020/07/04 00:30:00,5313.32,42.15,TRADE
VIC1,2020/07/04 01:00:00,5085.69,42.79,TRADE
VIC1,2020/07/04 01:30:00,4928.41,40.41,TRADE
VIC1,2020/07/04 02:00:00,4706.86,38.37,TRADE
VIC1,2020/07/04 02:30:00,4533.4,37.54,TRADE
VIC1,2020/07/04 03:00:00,4420.71,36.7,TRADE
VIC1,2020/07/04 03:30:00,4358.0,25.37,TRADE
VIC1,2020/07/04 04:00:00,4289.03,27.14,TRADE
VIC1,2020/07/04 04:30:00,4250.54,36.41,TRADE
VIC1,2020/07/04 05:00:00,4249.09,16.59,TRADE
VIC1,2020/07/04 05:30:00,4288.61,20.62,TRADE
VIC1,2020/07/04 06:00:00,4392.36,30.99,TRADE
VIC1,2020/07/04 06:30:00,4556.43,36.44,TRADE
VIC1,2020/07/04 07:00:00,4690.1,47.16,TRADE
VIC1,2020/07/04 07:30:00,4812.2,40.94,TRADE
VIC1,2020/07/04 08:00:00,5080.25,43.62,TRADE
VIC1,2020/07/04 08:30:00,5391.67,61.81,TRADE
VIC1,2020/07/04 09:00:00,5566.73,60.56,TRADE
VIC1,2020/07/04 09:30:00,5668.78,67.66,TRADE
VIC1,2020/07/04 10:00:00,5675.66,63.47,TRADE
VIC1,2020/07/04 10:30:00,5637.98,50.8,TRADE
VIC1,2020/07/04 11:00:00,5494.83,44.03,TRADE
VIC1,2020/07/04 11:30:00,5429.98,44.45,TRADE
VIC1,2020/07/04 12:00:00,5380.09,52.46,TRADE
VIC1,2020/07/04 12:30:00,5325.01,41.75,TRADE
VIC1,2020/07/04 13:00:00,5157.2,43.21,TRADE
VIC1,2020/07/04 13:30:00,5066.2,37.03,TRADE
VIC1,2020/07/04 14:00:00,5070.03,35.5,TRADE
VIC1,2020/07/04 14:30:00,5088.93,41.59,TRADE
VIC1,2020/07/04 15:00:00,5180.34,46.18,TRADE
VIC1,2020/07/04 15:30:00,5308.0,48.47,TRADE
VIC1,2020/07/04 16:00:00,5436.35,54.3,TRADE
VIC1,2020/07/04 16:30:00,5637.23,59.38,TRADE
VIC1,2020/07/04 17:00:00,5853.81,56.47,TRADE
VIC1,2020/07/04 17:30:00,6113.32,45.67,TRADE
VIC1,2020/07/04 18:00:00,6299.76,65.7,TRADE
VIC1,2020/07/04 18:30:00,6305.9,70.95,TRADE
VIC1,2020/07/04 19:00:00,6177.82,67.01,TRADE
VIC1,2020/07/04 19:30:00,6024.51,64.71,TRADE
VIC1,2020/07/04 20:00:00,5875.73,66.15,TRADE
VIC1,2020/07/04 20:30:00,5710.51,63.84,TRADE
VIC1,2020/07/04 21:00:00,5508.74,63.94,TRADE
VIC1,2020/07/04 21:30:00,5383.91,64.39,TRADE
VIC1,2020/07/04 22:00:00,5272.7,62.82,TRADE
VIC1,2020/07/04 22:30:00,5105.36,63.1,TRADE
VIC1,2020/07/04 23:00:00,4995.33,61.45,TRADE
VIC1,2020/07/04 23:30:00,5138.49,66.93,TRADE
VIC1,2020/07/05 00:00:00,5101.94,63.89,TRADE
VIC1,2020/07/05 00:30:00,4895.12,58.45,TRADE
VIC1,2020/07/05 01:00:00,4710.96,61.35,TRADE
VIC1,2020/07/05 01:30:00,4558.98,49.77,TRADE
VIC1,2020/07/05 02:00:00,4343.01,53.22,TRADE
VIC1,2020/07/05 02:30:00,4179.06,40.04,TRADE
VIC1,2020/07/05 03:00:00,4071.42,33.84,TRADE
VIC1,2020/07/05 03:30:00,3972.86,20.33,TRADE
VIC1,2020/07/05 04:00:00,3872.74,6.54,TRADE
VIC1,2020/07/05 04:30:00,3823.87,14.84,TRADE
VIC1,2020/07/05 05:00:00,3816.7,21.83,TRADE
VIC1,2020/07/05 05:30:00,3845.98,21.75,TRADE
VIC1,2020/07/05 06:00:00,3906.66,30.48,TRADE
VIC1,2020/07/05 06:30:00,4013.08,34.14,TRADE
VIC1,2020/07/05 07:00:00,4152.83,36.95,TRADE
VIC1,2020/07/05 07:30:00,4259.57,37.27,TRADE
VIC1,2020/07/05 08:00:00,4429.65,39.49,TRADE
VIC1,2020/07/05 08:30:00,4637.4,46.41,TRADE
VIC1,2020/07/05 09:00:00,4750.84,41.03,TRADE
VIC1,2020/07/05 09:30:00,4868.77,42.36,TRADE
VIC1,2020/07/05 10:00:00,4909.65,44.5,TRADE
VIC1,2020/07/05 10:30:00,4925.3,45.95,TRADE
VIC1,2020/07/05 11:00:00,4917.8,42.08,TRADE
VIC1,2020/07/05 11:30:00,4867.75,52.61,TRADE
VIC1,2020/07/05 12:00:00,4908.2,42.56,TRADE
VIC1,2020/07/05 12:30:00,4937.95,42.52,TRADE
VIC1,2020/07/05 13:00:00,4880.69,40.62,TRADE
VIC1,2020/07/05 13:30:00,4891.23,46.64,TRADE
VIC1,2020/07/05 14:00:00,4920.07,36.75,TRADE
VIC1,2020/07/05 14:30:00,4947.03,46.64,TRADE
VIC1,2020/07/05 15:00:00,5000.92,53.06,TRADE
VIC1,2020/07/05 15:30:00,5115.16,65.08,TRADE
VIC1,2020/07/05 16:00:00,5328.57,54.14,TRADE
VIC1,2020/07/05 16:30:00,5468.97,61.16,TRADE
VIC1,2020/07/05 17:00:00,5760.77,66.39,TRADE
VIC1,2020/07/05 17:30:00,6116.38,76.21,TRADE
VIC1,2020/07/05 18:00:00,6476.52,81.4,TRADE
VIC1,2020/07/05 18:30:00,6497.47,61.33,TRADE
VIC1,2020/07/05 19:00:00,6349.15,59.95,TRADE
VIC1,2020/07/05 19:30:00,6178.81,61.27,TRADE
VIC1,2020/07/05 20:00:00,6013.24,58.08,TRADE
VIC1,2020/07/05 20:30:00,5824.05,60.32,TRADE
VIC1,2020/07/05 21:00:00,5637.16,65.93,TRADE
VIC1,2020/07/05 21:30:00,5499.17,70.11,TRADE
VIC1,2020/07/05 22:00:00,5310.9,62.96,TRADE
VIC1,2020/07/05 22:30:00,5106.51,64.37,TRADE
VIC1,2020/07/05 23:00:00,4946.49,62.64,TRADE
VIC1,2020/07/05 23:30:00,5068.17,65.87,TRADE
VIC1,2020/07/06 00:00:00,5061.37,66.43,TRADE
VIC1,2020/07/06 00:30:00,4917.55,64.21,TRADE
VIC1,2020/07/06 01:00:00,4749.95,59.8,TRADE
VIC1,2020/07/06 01:30:00,4596.44,58.31,TRADE
VIC1,2020/07/06 02:00:00,4389.13,51.52,TRADE
VIC1,2020/07/06 02:30:00,4234.2,47.46,TRADE
VIC1,2020/07/06 03:00:00,4118.74,47.98,TRADE
VIC1,2020/07/06 03:30:00,4082.28,40.26,TRADE
VIC1,2020/07/06 04:00:00,4043.34,39.67,TRADE
VIC1,2020/07/06 04:30:00,4089.52,41.12,TRADE
VIC1,2020/07/06 05:00:00,4130.74,41.65,TRADE
VIC1,2020/07/06 05:30:00,4317.79,40.02,TRADE
VIC1,2020/07/06 06:00:00,4522.23,41.41,TRADE
VIC1,2020/07/06 06:30:00,4910.55,44.29,TRADE
VIC1,2020/07/06 07:00:00,5312.27,52.55,TRADE
VIC1,2020/07/06 07:30:00,5602.96,54.89,TRADE
VIC1,2020/07/06 08:00:00,6018.19,53.3,TRADE
VIC1,2020/07/06 08:30:00,6362.44,63.31,TRADE
VIC1,2020/07/06 09:00:00,6522.61,73.28,TRADE
VIC1,2020/07/06 09:30:00,6618.58,121.71,TRADE
VIC1,2020/07/06 10:00:00,6565.2,112.1,TRADE
VIC1,2020/07/06 10:30:00,6430.55,89.39,TRADE
VIC1,2020/07/06 11:00:00,6281.69,109.67,TRADE
VIC1,2020/07/06 11:30:00,6083.75,78.65,TRADE
VIC1,2020/07/06 12:00:00,5959.98,88.82,TRADE
VIC1,2020/07/06 12:30:00,5816.68,77.51,TRADE
VIC1,2020/07/06 13:00:00,5735.84,76.26,TRADE
VIC1,2020/07/06 13:30:00,5821.44,81.44,TRADE
VIC1,2020/07/06 14:00:00,5880.78,78.97,TRADE
VIC1,2020/07/06 14:30:00,5973.04,76.36,TRADE
VIC1,2020/07/06 15:00:00,6062.14,88.21,TRADE
VIC1,2020/07/06 15:30:00,6099.52,75.29,TRADE
VIC1,2020/07/06 16:00:00,6216.4,66.04,TRADE
VIC1,2020/07/06 16:30:00,6404.96,74.88,TRADE
VIC1,2020/07/06 17:00:00,6655.36,70.08,TRADE
VIC1,2020/07/06 17:30:00,6943.67,102.88,TRADE
VIC1,2020/07/06 18:00:00,7168.63,296.07,TRADE
VIC1,2020/07/06 18:30:00,7106.13,151.71,TRADE
VIC1,2020/07/06 19:00:00,6919.85,82.32,TRADE
VIC1,2020/07/06 19:30:00,6731.28,64.19,TRADE
VIC1,2020/07/06 20:00:00,6536.32,62.68,TRADE
VIC1,2020/07/06 20:30:00,6333.44,55.63,TRADE
VIC1,2020/07/06 21:00:00,6159.23,47.51,TRADE
VIC1,2020/07/06 21:30:00,5958.79,52.08,TRADE
VIC1,2020/07/06 22:00:00,5768.5,49.28,TRADE
VIC1,2020/07/06 22:30:00,5527.26,50.13,TRADE
VIC1,2020/07/06 23:00:00,5346.42,47.78,TRADE
VIC1,2020/07/06 23:30:00,5422.94,54.53,TRADE
VIC1,2020/07/07 00:00:00,5401.62,56.79,TRADE
VIC1,2020/07/07 00:30:00,5199.41,56.03,TRADE
VIC1,2020/07/07 01:00:00,5041.59,49.51,TRADE
VIC1,2020/07/07 01:30:00,4898.6,50.91,TRADE
VIC1,2020/07/07 02:00:00,4673.13,44.52,TRADE
VIC1,2020/07/07 02:30:00,4486.87,41.26,TRADE
VIC1,2020/07/07 03:00:00,4346.67,39.58,TRADE
VIC1,2020/07/07 03:30:00,4325.34,38.07,TRADE
VIC1,2020/07/07 04:00:00,4269.73,35.56,TRADE
VIC1,2020/07/07 04:30:00,4281.64,36.12,TRADE
VIC1,2020/07/07 05:00:00,4364.21,39.55,TRADE
VIC1,2020/07/07 05:30:00,4518.6,49.39,TRADE
VIC1,2020/07/07 06:00:00,4739.69,51.26,TRADE
VIC1,2020/07/07 06:30:00,5128.25,52.08,TRADE
VIC1,2020/07/07 07:00:00,5509.86,58.36,TRADE
VIC1,2020/07/07 07:30:00,5772.51,50.28,TRADE
VIC1,2020/07/07 08:00:00,6137.41,57.11,TRADE
VIC1,2020/07/07 08:30:00,6393.94,63.69,TRADE
VIC1,2020/07/07 09:00:00,6579.79,114.69,TRADE
VIC1,2020/07/07 09:30:00,6609.49,114.6,TRADE
VIC1,2020/07/07 10:00:00,6355.57,77.67,TRADE
VIC1,2020/07/07 10:30:00,6394.1,93.09,TRADE
VIC1,2020/07/07 11:00:00,6316.89,110.22,TRADE
VIC1,2020/07/07 11:30:00,6208.01,124.15,TRADE
VIC1,2020/07/07 12:00:00,6030.9,234.02,TRADE
VIC1,2020/07/07 12:30:00,6227.36,171.17,TRADE
VIC1,2020/07/07 13:00:00,6166.05,100.93,TRADE
VIC1,2020/07/07 13:30:00,6268.43,95.49,TRADE
VIC1,2020/07/07 14:00:00,6210.35,60.64,TRADE
VIC1,2020/07/07 14:30:00,6191.52,65.5,TRADE
VIC1,2020/07/07 15:00:00,6207.82,71.99,TRADE
VIC1,2020/07/07 15:30:00,6213.52,74.31,TRADE
VIC1,2020/07/07 16:00:00,6244.32,74.83,TRADE
VIC1,2020/07/07 16:30:00,6390.14,79.2,TRADE
VIC1,2020/07/07 17:00:00,6600.91,140.19,TRADE
VIC1,2020/07/07 17:30:00,6884.44,104.17,TRADE
VIC1,2020/07/07 18:00:00,7139.98,240.02,TRADE
VIC1,2020/07/07 18:30:00,7134.64,171.2,TRADE
VIC1,2020/07/07 19:00:00,7053.73,70.47,TRADE
VIC1,2020/07/07 19:30:00,6881.92,134.24,TRADE
VIC1,2020/07/07 20:00:00,6734.43,108.95,TRADE
VIC1,2020/07/07 20:30:00,6583.03,64.21,TRADE
VIC1,2020/07/07 21:00:00,6369.38,70.63,TRADE
VIC1,2020/07/07 21:30:00,6192.84,70.27,TRADE
VIC1,2020/07/07 22:00:00,5984.11,63.35,TRADE
VIC1,2020/07/07 22:30:00,5758.56,124.39,TRADE
VIC1,2020/07/07 23:00:00,5522.36,73.62,TRADE
VIC1,2020/07/07 23:30:00,5585.38,71.58,TRADE
VIC1,2020/07/08 00:00:00,5568.21,69.71,TRADE
VIC1,2020/07/08 00:30:00,5371.57,66.62,TRADE
VIC1,2020/07/08 01:00:00,5207.61,66.0,TRADE
VIC1,2020/07/08 01:30:00,5064.52,58.88,TRADE
VIC1,2020/07/08 02:00:00,4878.8,51.99,TRADE
VIC1,2020/07/08 02:30:00,4716.05,50.94,TRADE
VIC1,2020/07/08 03:00:00,4585.2,61.0,TRADE
VIC1,2020/07/08 03:30:00,4483.02,55.58,TRADE
VIC1,2020/07/08 04:00:00,4470.91,62.05,TRADE
VIC1,2020/07/08 04:30:00,4433.32,64.55,TRADE
VIC1,2020/07/08 05:00:00,4503.9,67.21,TRADE
VIC1,2020/07/08 05:30:00,4658.99,69.26,TRADE
VIC1,2020/07/08 06:00:00,4903.11,75.43,TRADE
VIC1,2020/07/08 06:30:00,5333.15,84.86,TRADE
VIC1,2020/07/08 07:00:00,5734.85,116.31,TRADE
VIC1,2020/07/08 07:30:00,6096.53,71.85,TRADE
VIC1,2020/07/08 08:00:00,6474.8,129.69,TRADE
VIC1,2020/07/08 08:30:00,6808.5,184.27,TRADE
VIC1,2020/07/08 09:00:00,6886.03,94.5,TRADE
VIC1,2020/07/08 09:30:00,6869.72,95.95,TRADE
VIC1,2020/07/08 10:00:00,6702.45,87.35,TRADE
VIC1,2020/07/08 10:30:00,6456.82,72.27,TRADE
VIC1,2020/07/08 11:00:00,6154.61,70.95,TRADE
VIC1,2020/07/08 11:30:00,5870.5,67.53,TRADE
VIC1,2020/07/08 12:00:00,5694.85,56.07,TRADE
VIC1,2020/07/08 12:30:00,5493.77,53.39,TRADE
VIC1,2020/07/08 13:00:00,5394.87,53.04,TRADE
VIC1,2020/07/08 13:30:00,5391.34,52.53,TRADE
VIC1,2020/07/08 14:00:00,5331.23,54.07,TRADE
VIC1,2020/07/08 14:30:00,5387.7,58.47,TRADE
VIC1,2020/07/08 15:00:00,5434.45,65.22,TRADE
VIC1,2020/07/08 15:30:00,5546.55,79.09,TRADE
VIC1,2020/07/08 16:00:00,5749.72,79.28,TRADE
VIC1,2020/07/08 16:30:00,5921.61,79.04,TRADE
VIC1,2020/07/08 17:00:00,6292.85,77.3,TRADE
VIC1,2020/07/08 17:30:00,6673.36,97.21,TRADE
VIC1,2020/07/08 18:00:00,7054.92,231.76,TRADE
VIC1,2020/07/08 18:30:00,7142.51,79.54,TRADE
VIC1,2020/07/08 19:00:00,7048.47,84.11,TRADE
VIC1,2020/07/08 19:30:00,6880.81,107.75,TRADE
VIC1,2020/07/08 20:00:00,6720.04,85.28,TRADE
VIC1,2020/07/08 20:30:00,6588.76,70.97,TRADE
VIC1,2020/07/08 21:00:00,6371.96,67.16,TRADE
VIC1,2020/07/08 21:30:00,6204.81,65.18,TRADE
VIC1,2020/07/08 22:00:00,5984.92,62.83,TRADE
VIC1,2020/07/08 22:30:00,5720.8,65.07,TRADE
VIC1,2020/07/08 23:00:00,5475.96,59.37,TRADE
VIC1,2020/07/08 23:30:00,5514.79,63.5,TRADE
VIC1,2020/07/09 00:00:00,5445.4,56.21,TRADE
VIC1,2020/07/09 00:30:00,5195.22,47.37,TRADE
VIC1,2020/07/09 01:00:00,5040.27,48.59,TRADE
VIC1,2020/07/09 01:30:00,4941.19,54.27,TRADE
VIC1,2020/07/09 02:00:00,4726.45,44.89,TRADE
VIC1,2020/07/09 02:30:00,4601.87,41.82,TRADE
VIC1,2020/07/09 03:00:00,4494.12,48.42,TRADE
VIC1,2020/07/09 03:30:00,4399.69,46.35,TRADE
VIC1,2020/07/09 04:00:00,4347.78,40.81,TRADE
VIC1,2020/07/09 04:30:00,4421.29,38.48,TRADE
VIC1,2020/07/09 05:00:00,4493.21,40.81,TRADE
VIC1,2020/07/09 05:30:00,4624.61,47.47,TRADE
VIC1,2020/07/09 06:00:00,4830.08,54.03,TRADE
VIC1,2020/07/09 06:30:00,5222.12,59.42,TRADE
VIC1,2020/07/09 07:00:00,5617.59,55.66,TRADE
VIC1,2020/07/09 07:30:00,5975.17,63.59,TRADE
VIC1,2020/07/09 08:00:00,6304.02,64.56,TRADE
VIC1,2020/07/09 08:30:00,6572.28,83.56,TRADE
VIC1,2020/07/09 09:00:00,6678.81,91.11,TRADE
VIC1,2020/07/09 09:30:00,6510.8,69.17,TRADE
VIC1,2020/07/09 10:00:00,6295.19,72.06,TRADE
VIC1,2020/07/09 10:30:00,5974.74,89.36,TRADE
VIC1,2020/07/09 11:00:00,5700.7,64.2,TRADE
VIC1,2020/07/09 11:30:00,5474.23,59.71,TRADE
VIC1,2020/07/09 12:00:00,5364.62,63.8,TRADE
VIC1,2020/07/09 12:30:00,5302.78,56.57,TRADE
VIC1,2020/07/09 13:00:00,5270.6,55.33,TRADE
VIC1,2020/07/09 13:30:00,5335.24,61.29,TRADE
VIC1,2020/07/09 14:00:00,5347.63,64.83,TRADE
VIC1,2020/07/09 14:30:00,5396.87,74.43,TRADE
VIC1,2020/07/09 15:00:00,5496.96,71.41,TRADE
VIC1,2020/07/09 15:30:00,5626.94,76.34,TRADE
VIC1,2020/07/09 16:00:00,5766.87,86.45,TRADE
VIC1,2020/07/09 16:30:00,5921.11,80.42,TRADE
VIC1,2020/07/09 17:00:00,6162.19,67.78,TRADE
VIC1,2020/07/09 17:30:00,6560.07,145.82,TRADE
VIC1,2020/07/09 18:00:00,6963.26,197.57,TRADE
VIC1,2020/07/09 18:30:00,6988.82,164.88,TRADE
VIC1,2020/07/09 19:00:00,6902.55,74.3,TRADE
VIC1,2020/07/09 19:30:00,6736.09,65.51,TRADE
VIC1,2020/07/09 20:00:00,6585.11,64.58,TRADE
VIC1,2020/07/09 20:30:00,6433.19,62.86,TRADE
VIC1,2020/07/09 21:00:00,6237.53,62.66,TRADE
VIC1,2020/07/09 21:30:00,6086.97,64.27,TRADE
VIC1,2020/07/09 22:00:00,5836.59,55.24,TRADE
VIC1,2020/07/09 22:30:00,5571.46,55.8,TRADE
VIC1,2020/07/09 23:00:00,5344.07,52.55,TRADE
VIC1,2020/07/09 23:30:00,5407.98,63.15,TRADE
VIC1,2020/07/10 00:00:00,5361.95,63.47,TRADE
VIC1,2020/07/10 00:30:00,5156.03,54.12,TRADE
VIC1,2020/07/10 01:00:00,5010.31,51.65,TRADE
VIC1,2020/07/10 01:30:00,4843.92,48.08,TRADE
VIC1,2020/07/10 02:00:00,4651.9,46.12,TRADE
